fdc_id,description,Calcium,Carbohydrates,Cholesterol,Calories,Saturated_Fat,Trans_Fat,Fiber,Folate,Folic_acid,Iodine,Iron,Magnesium,Molybdenum,Niacin,Potassium,Protein,Riboflavin,Selenium,Sodium,Sugars,Thiamin,Fat,Vitamin_A,Vitamin_B12,Vitamin_B6,Vitamin_C,Vitamin_D,Vitamin_E,Vitamin_K
2644287,"Beans, cannellini, canned, sodium added, drained and rinsed",69.1900024414063,0,0,115.444999694824,0,0,0,0,0,0,1.40499997138977,29.2900009155273,0,0,202.600006103516,7.41249990463257,0,0,164,0,0,1.1690000295639,0,0,0,0,0,0,0
2644281,"Beans, cannellini, dry",142.899993896484,0,0,345.222991943359,0,0,0,0,0,0,6.6729998588562,153.600006103516,0,0,1424,21.5625,0,0,0,0,0,2.19899988174438,0,0,0,0,0,0,0
2644294,"Beans, great northern, canned, sodium added, drained and rinsed",67.1600036621094,0,0,116.833999633789,0,0,0,0,0,0,1.38199996948242,29.2999992370605,0,0,213.100006103516,7.03125,0,0,223.100006103516,0,0,1.26600003242493,0,0,0,0,0,0,0
2644289,"Beans, kidney, dark red, canned, sodium added, sugar added, drained and rinsed",56.939998626709,0,0,126.624000549316,0,0,0,0,0,0,1.43900001049042,29.3099994659424,0,0,226.899993896484,7.80000019073486,0,0,172.300003051758,0,0,1.25600004196167,0,0,0,0,0,0,0
2644290,"Beans, kidney, light red, canned, sodium added, sugar added, drained and rinsed",60.25,0,0,126.703002929688,0,0,0,0,0,0,1.30499994754791,25.4899997711182,0,0,209.399993896484,7.30625009536743,0,0,158.5,0,0,1.29900002479553,0,0,0,0,0,0,0
2644286,"Beans, navy, canned, sodium added, drained and rinsed",63.9099998474121,0,0,118.790000915527,0,0,0,0,0,0,1.59899997711182,29.5599994659424,0,0,183.699996948242,6.56874990463257,0,0,190.100006103516,0,0,1.39800000190735,0,0,0,0,0,0,0
2644292,"Beans, pinto, canned, sodium added, drained and rinsed",55.2299995422363,0,0,116.569999694824,0,0,0,0,0,0,1.28400003910065,27.4899997711182,0,0,209.600006103516,6.69374990463257,0,0,201.600006103516,0,0,1.26600003242493,0,0,0,0,0,0,0
321611,"Beans, snap, green, canned, regular pack, drained solids",36,0,0,24,0,0,0,0,0,0,0.779999971389771,12.6999998092651,0,0,97,1.03999996185303,0,0,282,1.28999996185303,0,0.389999985694885,0,0,0,0,0,0,0
2346400,"Beans, snap, green, raw",40.0499992370605,0,0,39.9998016357422,0,0,3.01099991798401,0,0,0,0.651600003242493,28.2099990844727,41.6300010681152,0.731299996376038,290.399993896484,1.96875,0,0,0,2.33380007743835,0.0599999986588955,0.275000005960464,0,0,0.120999999344349,0,0,0,43.9000015258789
2646174,"Beef, chuck, roast, boneless, choice, raw",4.57600021362305,0,66.75,231.704803466797,6.34100008010864,0.668600022792816,0,0,0,0,2.05900001525879,16.9899997711182,0,0,281.100006103516,18.3999996185303,0,0,48.439998626709,0,0,17.7999992370605,0,0,0,0,0,0,0
2646175,"Beef, flank, steak, boneless, choice, raw",3.83599996566772,0,57.7000007629395,163.899795532227,3.55100011825562,0.388599991798401,0,0,0,0,1.83399999141693,18.8600006103516,0,0,331.799987792969,20.1312503814697,0,0,51.2999992370605,0,0,9.39900016784668,0,0,0,0,0,0,0
2514744,"Beef, ground, 80% lean meat / 20% fat, raw",6.88899993896484,0,67.7399978637695,242.610000610352,6.84499979019165,0.699999988079071,0,0,0,0,1.9650000333786,16.4099998474121,0,0,273.299987792969,17.53125,0,0,54.939998626709,0,0,19.4400005340576,0,0,0,0,0,0,0
